Date,Open,High,Low,Close,Volume
2017-01-26,213.66048093176246,213.94922325704303,213.2972400452218,213.5952911376953,59970700
2017-01-27,213.67908585005083,213.83742014360124,213.06436620789756,213.2599639892578,59711100
2017-01-30,212.51484933949413,212.5427898492623,210.87561118171655,211.93739318847656,79737300
2017-01-31,211.4064958396778,211.98396620462918,210.79179041071015,211.91876220703125,75880800
2017-02-01,211.918787713235,212.9060570790388,211.36927200386995,212.0026092529297,79117700
2017-02-02,212.00258670364158,212.44966329151046,211.25748748090678,212.14230346679688,69657600
2017-02-03,213.12027206940294,213.80018153135043,212.78497172167346,213.60458374023438,80563200
2017-02-06,213.16680575131926,213.5952505623965,212.85944595003997,213.22268676757812,57790100
2017-02-07,213.64183824445738,213.90262581373895,213.02711859749792,213.23202514648438,57931200
2017-02-08,213.23204001776642,213.65116191106685,212.64526084003123,213.51145935058594,51566200
2017-02-09,213.51144861223298,215.1041145690446,213.51144861223298,214.77813720703125,65955200
2017-02-10,215.15066853349728,215.86784140792852,214.79673647902496,215.62567138671875,66015900
2017-02-13,216.15657996612276,217.07865942088682,216.1286394564502,216.7992401123047,55182100
2017-02-14,216.60366891636596,217.674774028744,216.23111926710462,217.6654510498047,71109000
2017-02-15,217.43255509565813,219.0066033019399,217.37667408201463,218.80169677734375,86785800
2017-02-16,218.8296785868528,219.02527638337781,217.80515998235575,218.61546325683594,84722400
2017-02-17,217.89828567628692,218.96006774902344,217.8796539313316,218.96006774902344,77204100
2017-02-21,219.36055984855943,220.4502823719368,219.3512368706738,220.26400756835938,88946100
2017-02-22,219.82624933300298,220.31056096973145,219.64928329918223,220.0684051513672,62115200
2017-02-23,220.6272202692766,220.64583779896017,219.3977811411343,220.2174072265625,74615900
2017-02-24,219.30468088117195,220.5434147318908,219.25810862687757,220.49685668945312,82381600
2017-02-27,220.40372281029306,221.027751254734,220.13362646133044,220.8414764404297,56515400
2017-02-28,220.4316666628307,220.69245424918083,219.82626995420168,220.24539184570312,96961900
2017-03-01,222.03364846486636,223.8312352108538,222.01501672020106,223.32827758789062,149158200
2017-03-02,223.123374891124,223.13269786954643,221.8660092356838,221.92189025878906,70246000
2017-03-03,221.8287526533511,222.23856578469412,221.4189395220081,222.0615997314453,81974300
2017-03-06,221.204716539003,221.78217272491045,220.7483311654539,221.4003143310547,55391500
2017-03-07,221.07431400795213,221.45618659856765,220.5154753772047,220.739013671875,65103700
2017-03-08,221.05569009260995,221.3351094178795,220.18018283896538,220.32920837402344,78168800
2017-03-09,220.4595865360531,220.96254412825556,219.56546181280294,220.60861206054688,90683900
2017-03-10,221.64247093200615,221.68904318854644,220.3571505531525,221.38168334960938,81991700
2017-03-13,221.3164574316999,221.53999571384244,220.96253958312744,221.49342346191406,57256800
2017-03-14,220.90666160036943,220.9625568341609,219.98459631473762,220.6458740234375,59880800
2017-03-15,221.26062278664764,223.01163750077447,221.0091439430135,222.5552520751953,96081800
2017-03-16,222.70424129366344,222.78806282391304,221.7635442931971,222.11746215820312,78344000
2017-03-17,222.40088924628418,222.60668721524166,221.7273712158203,221.7273712158203,89002100
2017-03-20,221.72738594535602,222.03608291929925,221.06323140715938,221.4841766357422,52537000
2017-03-21,222.13899350819142,222.26995457000302,218.5001315689064,218.64044189453125,131809300
2017-03-22,218.67785313587254,219.4636194551383,218.00433506973494,219.15492248535156,97569200
2017-03-23,219.1549263314237,220.14649064794884,218.51883385428852,218.9210662841797,100410300
2017-03-24,219.24847207061902,219.8658517361099,217.92014873928363,218.7620391845703,112504900
2017-03-27,216.95664038726198,218.81817153796837,216.6573069432979,218.53753662109375,87454500
2017-03-28,218.21015224005566,220.58616420689384,218.08854043934883,220.1278076171875,93483900
2017-03-29,219.8191069339059,220.5861605076839,219.57588333657105,220.33358764648438,61950400
2017-03-30,220.26811792223018,221.25033304442962,220.0810327260221,221.03517150878906,56737900
2017-03-31,220.67033524166771,221.24095432885161,220.4645372578516,220.5206756591797,73733100
2017-04-03,220.57681932528132,220.79196659153405,218.80883777948011,220.1371612548828,85546500
2017-04-04,219.8284737251462,220.37103081994852,219.41687770331782,220.27748107910156,56466200
2017-04-05,221.0070976529909,222.06414965202018,219.39813935880028,219.62265014648438,108800600
2017-04-06,219.77231592552525,220.80129154879197,219.29523230344606,220.2400360107422,69135800
2017-04-07,219.9687738378055,220.76390377698502,219.4917044385092,220.0155487060547,74412300
2017-04-10,220.165197174878,221.00708761149346,219.57586530503667,220.146484375,67615300
2017-04-11,219.73489340569043,219.99681551518879,218.27560900314677,219.8845672607422,88045300
2017-04-12,219.5852350987739,219.7910330822434,218.67785697357232,218.9210662841797,81864400
2017-04-13,218.55624325598927,219.35137311908784,217.49919128417966,217.4991912841797,92880400
2017-04-17,218.06045956144877,219.42620849609375,217.8453123180314,219.42620849609375,68405400
2017-04-18,218.63108250314033,219.35137544658082,218.0324013520648,218.77139282226562,83225800
2017-04-19,219.37941765230616,219.78165004651186,218.12591706228656,218.369140625,68699900
2017-04-20,219.03330829804824,220.62356799294167,218.6872000055683,220.146484375,92572200
2017-04-21,220.06230973670634,220.11843386560201,219.0146212674944,219.44491577148438,110389800
2017-04-24,221.8677019246965,222.08286344982486,219.4168531446355,221.8583526611328,119209900
2017-04-25,222.55056510262975,223.523416558933,222.45701538000975,223.1492462158203,76698300
2017-04-26,223.11184064503598,224.06599366141214,222.9621810585668,223.00894165039062,84702500
2017-04-27,223.35503750904968,223.52340987631155,222.616031834023,223.19601440429688,57410300
2017-04-28,223.47664823448557,223.50471029735567,222.56927013852788,222.7095947265625,63532800
2017-05-01,223.27085876464844,223.72922959846503,222.8218514679347,223.27085876464844,66882500
2017-05-02,223.42054541653084,223.55150648030923,222.91541396301005,223.35507202148438,57375700
2017-05-03,223.35505639817302,223.45795538920737,222.3541285514129,223.08377075195312,73137700
2017-05-04,223.41119079216062,223.49537698677992,222.4289757005468,223.345703125,61462700
2017-05-05,223.74798243386846,224.24376468375215,223.27089871416692,224.2250518798828,62001300
2017-05-08,224.2717777412179,224.43080085513705,223.72922073707275,224.18759155273438,48385700
2017-05-09,224.46824444090387,224.68339169771806,223.60762686627677,223.9818115234375,51363200
2017-05-10,223.93501068151127,224.38401794433594,223.7104999132572,224.38401794433594,54293800
2017-05-11,223.89761237502364,224.1034103561347,222.7563742156567,223.92567443847656,62358300
2017-05-12,223.6544126734172,223.9724589422982,223.26152946944313,223.551513671875,53912700
2017-05-15,224.0098835190478,224.91726172657027,223.99117071693894,224.7863006591797,61918900
2017-05-16,225.10431905822495,225.1323811210712,224.15952963713738,224.58047485351562,51241800
2017-05-17,224.58049022701587,224.58049022701587,220.53003235261764,220.59552001953125,172174100
2017-05-18,220.51131084991783,222.40090402056225,220.2306759396345,221.4841766357422,107047700
2017-05-19,222.00801628639127,223.64503657671997,221.9518921602266,222.92474365234375,115011400
2017-05-22,223.47662755650842,224.23434600494295,223.4018049115674,224.05661010742188,61010600
2017-05-23,224.45889471953808,224.7301803968887,224.04729870816888,224.5524444580078,48341700
2017-05-24,224.80497681417458,225.1884964159286,224.44014146411197,225.0762481689453,46927700
2017-05-25,225.62816385056703,226.45135575935933,225.40366734721212,226.15200805664062,64071700
2017-05-26,225.9462177334438,226.2829767735681,225.8620315418339,226.10525512695312,46629900
2017-05-30,225.75913961544848,226.18008486035723,225.59076722695897,225.9088134765625,35201900
2017-05-31,226.22686203330656,226.26428763580924,225.10433661087362,225.85269165039062,91796000
2017-06-01,226.34842059632385,227.66739443747528,226.0397236798619,227.648681640625,68962000
2017-06-02,227.70485295183101,228.57481976465792,227.3868067078662,228.40643310546875,88666100
2017-06-05,228.21937008319614,228.52806709361863,228.02292134067775,228.2380828857422,44698800
2017-06-06,227.63000510746758,228.22868623891694,227.424207130374,227.50840759277344,50375400
2017-06-07,227.8732429361093,228.17257638371316,227.1529499712324,227.9293670654297,54144300
2017-06-08,228.03224619614042,228.55609038907795,227.4709764044595,228.04159545898438,65950700
2017-06-09,228.331588070818,229.19219131588807,226.32974667444793,227.69549560546875,132256400
2017-06-12,227.43353443473276,227.70480575749409,226.7319544265052,227.648681640625,86108100
2017-06-13,228.2286940945503,228.8180259832108,227.85452372714704,228.76190185546875,60067000
2017-06-14,229.05187689779004,229.0612261608127,227.58322900324137,228.47190856933594,78602300
2017-06-15,227.01260124350796,228.1632028670109,226.71326782772232,228.03224182128906,66464900
2017-06-16,228.2042971390705,228.26069496601775,227.13269539719417,228.08209228515625,84553100
2017-06-19,228.97507176511547,230.04667341535261,228.87167097679034,229.9808807373047,65123800
2017-06-20,229.59546286009655,229.60485771546217,228.41106563594843,228.4298553466797,56906400
2017-06-21,228.85286901127515,228.97505950490486,227.8658641470726,228.3734588623047,55977600
2017-06-22,228.38287529268922,228.9186689344393,228.0820677902188,228.2700653076172,44148100
2017-06-23,228.33590774638182,228.89990038606217,227.9223045379735,228.54270935058594,66986800
2017-06-26,229.26648652168066,229.71769781762666,228.4674934121164,228.69308471679688,56700500
2017-06-27,228.45810356297991,228.77771517716974,226.83190394973224,226.8507080078125,82247700
2017-06-28,227.95048112905383,229.09728469704274,227.69667657724202,228.88108825683594,70042600
2017-06-29,229.0408785274402,229.0972763495008,225.56287418188737,226.86947631835938,106949700
2017-06-30,227.7436621116386,228.1478703923449,227.08566364183974,227.29246520996094,86820700
2017-07-03,228.30768657127214,228.77768756349346,227.67788696289065,227.67788696289062,39153800
2017-07-05,228.07268496451928,228.4298759634295,227.19847566473297,228.20428466796875,54427600
2017-07-06,227.3770919618946,227.50869167323043,225.92008593713112,226.11749267578125,65400800
2017-07-07,226.73788152767045,227.74367617720475,226.12687164110665,227.58387756347656,57972300
2017-07-10,227.58389747664512,228.23250118771762,227.2548910209932,227.8282928466797,36663300
2017-07-11,227.8282663409411,227.99747414919696,226.39947371471396,227.65907287597656,50354600
2017-07-12,228.70249490205214,229.54849098483396,228.70249490205214,229.36988830566406,59610400
2017-07-13,229.3792844907336,229.87748438683857,229.13487479908767,229.75527954101562,39471600
2017-07-14,229.7552721428778,231.21227801656556,229.651871355886,230.82687377929688,60262700
2017-07-17,230.74226246048846,231.1558655823092,230.61066277111738,230.7986602783203,33531900
2017-07-18,230.3568762696863,230.9772810009551,229.99027608180774,230.92088317871094,42742500
2017-07-19,231.25926332576472,232.18046113926482,231.24985412738937,232.1710662841797,51034300
2017-07-20,232.44366855478228,232.57526824697717,231.6822693111338,232.27447509765625,47135200
2017-07-21,231.65411529500952,232.09591742084515,231.40970557407454,232.06771850585938,82340800
2017-07-24,231.98307824917435,232.16168091715681,231.50368241139904,232.01129150390625,46622300
2017-07-25,232.81966694025442,232.93247692325863,232.33087627263617,232.5752716064453,54915600
2017-07-26,232.8855090804074,232.92310285155102,232.3027123962759,232.58470153808594,47575400
2017-07-27,233.08287986944885,233.1204736347936,230.93966231923687,232.36846923828125,70766600
2017-07-28,231.8515070278204,232.2369113225672,231.36271627395428,232.09591674804688,50088400
2017-07-31,232.52828702002637,232.63168781236615,231.73868879304547,231.96429443359375,65838700
2017-08-01,232.6128924258962,232.6504861934246,231.917285808642,232.48129272460938,55050400
2017-08-02,232.62229986514302,232.74450471698108,231.5882919110343,232.59410095214844,47211200
2017-08-03,232.47190593163992,232.50010484582702,231.84210627597284,232.14291381835938,40856000
2017-08-04,232.6692882400968,232.9230784411285,232.15228429547213,232.56588745117188,60191800
2017-08-07,232.6410847738729,232.9982757568359,232.52827478788709,232.99827575683594,31995000
2017-08-08,232.65989674719447,233.97590819214662,232.02070225304345,232.42489624023438,61719400
2017-08-09,231.6822811956447,232.47187938931785,231.29687695470014,232.4154815673828,62632600
2017-08-10,231.51309166326186,231.65410057252274,229.07848986892517,229.1348876953125,120479500
2017-08-11,229.37927501452089,230.1124753725848,229.12547047725533,229.4732666015625,74869900
2017-08-14,230.8550631973746,231.98306260880815,230.81746943241944,231.74806213378906,73291900
2017-08-15,232.1617117970185,232.18051585491037,231.3909175429764,231.71990966796875,55242700
2017-08-16,232.2838678141116,232.71627499493638,231.66346312378107,232.1240692138672,56715500
2017-08-17,231.4660960625073,231.80449735392747,228.50508117675778,228.5050811767578,128490400
2017-08-18,228.32649178318468,229.5391024576743,227.6684932180666,228.1479034423828,136748000
2017-08-21,228.0820816975903,228.60848051571972,227.32068238256085,228.32647705078125,65469700
2017-08-22,228.95628175460396,230.8832742766992,228.9374776994899,230.71408081054688,63140100
2017-08-23,229.67067490857733,230.34747745044538,229.5108763005378,229.88687133789062,50203800
2017-08-24,230.3004863187783,230.46967979129354,229.12548383756004,229.35108947753906,50741700
2017-08-25,230.20646855396961,230.8738762400558,229.7270727298511,229.88687133789062,64445900
2017-08-28,230.46029387642258,230.4884927896025,229.4450899720671,229.89630126953125,40565600
2017-08-29,228.4768581811028,230.44145869820827,228.3546533449654,230.1594696044922,51135700
2017-08-30,230.14068249728504,231.54129058680385,229.94327577385678,231.2498779296875,62030800
2017-08-31,231.91730768425356,232.90431270864997,231.2875080298827,232.64111328125,103803900
2017-09-01,233.0453099185201,233.4307142070394,232.81030940258782,232.97010803222656,62007000
2017-09-05,232.42488979224578,232.6692994924111,230.25348746310084,231.29689025878906,91398800
2017-09-06,232.03007373655473,232.44367688206768,231.4566719836011,232.0864715576172,57916900
2017-09-07,232.41549392318575,232.4342979792609,231.61648648785183,232.05828857421875,58034700
2017-09-08,231.74806693980233,232.28387491873707,231.52247565881171,231.78567504882812,63832800
2017-09-11,233.15805871952034,234.34247026150044,233.13926900919296,234.25787353515625,71364800
2017-09-12,234.65273196182687,235.08512490138494,234.45532520712848,235.0475311279297,56896000
2017-09-13,234.73728032548317,235.1978864293099,234.61507548617809,235.1602783203125,59228000
2017-09-14,234.8125039958772,235.3013090551782,234.6245064633129,235.08509826660156,95446300
2017-09-15,234.92920160842453,235.49599307064742,234.8158461988744,235.4015350341797,95432400
2017-09-18,235.7983229951813,236.28009796074608,235.48658116529563,235.90223693847656,46235200
2017-09-19,236.16672081134737,236.23285441212144,235.7888598238383,236.1383819580078,47108100
2017-09-20,236.2328750843756,236.34623050765327,235.14649942489328,236.22341918945312,59574100
2017-09-21,236.05339189188365,236.14784994212624,235.40156936297018,235.5904998779297,48211400
2017-09-22,235.26930629691418,235.81721485652506,235.24096744163032,235.63772583007812,51214000
2017-09-25,235.3637727133406,235.7416481546868,234.35298653849728,235.15594482421875,57064400
2017-09-26,235.6188365120914,235.88334211343476,235.04258907749175,235.2976531982422,54082000
2017-09-27,236.05339759549292,236.62964504945126,235.09927468801092,236.2139892578125,81001400
2017-09-28,235.91165695943627,236.58237678959827,235.8171989196982,236.4973602294922,44778800
2017-09-29,236.48795171516738,237.4137358255989,236.28957970184322,237.32870483398438,85578000
2017-10-02,237.57429263426081,238.3583679199219,237.38534771571233,238.35836791992188,59023000
2017-10-03,238.35835546249172,238.89680809168775,238.2733244877995,238.86846923828125,66810200
2017-10-04,238.70790660183738,239.41640685203186,238.58509527917184,239.1519012451172,55953600
2017-10-05,239.51085662704472,240.58777639354824,239.18967331752899,240.5688934326172,63522800
2017-10-06,240.08712448885538,240.6066942481622,239.80373590602912,240.29495239257812,80646000
2017-10-09,240.54057444594264,240.6066936436109,239.61479036278564,239.898193359375,35803100
2017-10-10,240.51222970886914,240.93732698612496,239.92652635304077,240.53111267089844,43057400
2017-10-11,240.427191930084,240.9089813232422,240.2477173090269,240.9089813232422,47674300
2017-10-12,240.56890042771232,240.9467614599564,240.29493892703212,240.5500030517578,47065100
2017-10-13,241.0223387684799,241.14515009160348,240.55000526658867,240.8428497314453,54800400
2017-10-16,241.08850181520884,241.37189041936642,240.7200822153277,241.1640625,38221700
2017-10-17,241.10735066201408,241.38131215990208,240.87118391564997,241.33407592773438,31561000
2017-10-18,241.74026933993656,241.7875055708395,241.3624083216609,241.5702362060547,40888300
2017-10-19,240.72951074318433,241.6741778114787,240.27607458645622,241.63638305664062,61903800
2017-10-20,242.49605841240435,242.91171424668144,241.61751050550487,242.8833465576172,89176400
2017-10-23,243.2328777178076,243.26121657560262,241.85364309458373,241.93865966796875,63915300
2017-10-24,242.40154902317235,242.61880397463008,241.97643735727587,242.36375427246094,66935900
2017-10-25,242.0048156594455,242.12762699756465,239.94544825869355,241.1640625,103715300
2017-10-26,241.8253056277412,242.11813567102763,241.34351624222282,241.47576904296875,69798000
2017-10-27,242.27872600481228,243.62016571528022,241.48520925188134,243.45010375976562,85562500
2017-10-30,242.2787530531521,243.3462314040263,242.22207533796848,242.5432586669922,54285700
2017-10-31,242.949435656677,243.19505828527494,242.59991350302428,242.9210968017578,60304800
2017-11-01,243.76187845399434,244.13028358946764,242.84555031947522,243.24229431152344,54202700
2017-11-02,243.1667588351186,243.48794218589933,242.01426383339876,243.3367919921875,56449500
2017-11-03,243.50680496219547,244.19642225840693,243.06281031402222,244.14920043945312,59589700
2017-11-06,244.00743924328088,244.6687175791267,243.9318785789574,244.5270233154297,49652600
2017-11-07,244.64041371440814,244.99939178641085,243.80910214323325,244.35702514648438,57502200
2017-11-08,244.16805695388894,244.87655713515,243.86575662427046,244.7726287841797,50469600
2017-11-09,243.4690335494149,244.09251722187463,242.17481555765758,243.8846893310547,95085500
2017-11-10,243.4690005402878,243.9980116762981,243.1289054791699,243.80906677246094,59984700
2017-11-13,243.07227761902794,244.2814502962863,243.03448286472124,244.03582763671875,50228600
2017-11-14,243.16673955353906,243.58239534604974,242.32597207311306,243.4690399169922,61315200
2017-11-15,242.42044513130554,242.98725110692462,241.48523401035123,242.2504119873047,80811500
2017-11-16,243.27061404366634,244.7065262077738,243.2233922294034,244.30975341796875,67777000
2017-11-17,243.93189195546748,244.28141410140185,243.50678031211976,243.591796875,75756800
2017-11-20,243.85634020539067,244.21528942991952,243.59180578371559,244.00746154785156,48075500
2017-11-21,244.838764973563,245.80234368078433,243.96968755291036,245.60394287109375,69176800
2017-11-22,245.61341434072352,245.7551086216689,245.2072144590307,245.38670349121094,45033400
2017-11-24,245.91567951768565,246.06682967205677,245.76452936331452,245.9534454345703,27856500
2017-11-27,246.0007368763671,246.3219201968239,245.61341994697685,245.83070373535156,52274900
2017-11-28,246.33136676353595,248.3529390754893,246.22743840644068,248.32460021972656,98971700
2017-11-29,248.46626055021443,249.04252231058496,247.69165565555255,248.1734161376953,77512100
2017-11-30,249.1653729349922,251.32863957159515,249.08035636590265,250.34620666503906,127894400
2017-12-01,250.11004703932073,250.62960236375298,246.33137899559725,249.82662963867188,164390900
2017-12-04,251.5742181027037,252.03709561845946,249.4676007192444,249.52430725097656,94040600
2017-12-05,248.62689208984375,250.47843120408962,248.48519781586137,248.62689208984375,77994500
2017-12-06,248.73079575252805,249.13702444996508,248.17344571296027,248.6741180419922,75898600
2017-12-07,249.45819091796872,249.7982571582347,248.39071272666934,249.45819091796875,77218600
2017-12-08,250.48791850587742,250.82798480607406,249.42044012645383,250.8185577392578,76563900
2017-12-11,251.57423400878906,251.6403676092051,250.79017318467612,251.57423400878906,83077500
2017-12-12,252.42441881731614,252.528347161003,251.6120191709651,252.01821899414062,85195800
2017-12-13,252.28277367097874,252.75510718400446,251.89545673082367,251.98992919921875,102905400
2017-12-14,252.3111024701561,252.43391379127883,250.90355788271552,250.96023559570312,100666700
2017-12-15,252.0436163368867,253.55331085011133,251.98664891950511,253.05007934570312,144610300
2017-12-18,254.55978402168728,255.03453183635798,254.44584918237544,254.6547393798828,83653600
2017-12-19,254.9205794243007,254.96804261197312,253.60076668186903,253.67674255371094,82382900
2017-12-20,254.7212039099732,254.77817133451762,253.22101343645522,253.54383850097656,76751500
2017-12-21,254.21797809217597,254.8351734992157,253.80019765186145,254.06605529785156,67032300
2017-12-22,254.08505440708907,254.12304234834977,253.4203958284179,253.99960327148438,78720900
2017-12-26,253.56278119844802,253.9330983805728,253.41088740590513,253.6957244873047,45244400
2017-12-27,253.87613550811983,254.2084647599042,253.52482677600426,253.8191680908203,57751000
2017-12-28,254.36040860469623,254.3888923157058,253.94262819235038,254.34140014648438,45116100
2017-12-29,254.9680710307024,254.9870505126258,253.173539282613,253.3824005126953,96007400
2018-01-02,254.31289889486203,255.2339107890579,253.8951185113316,255.1959228515625,86655700
2018-01-03,255.3762807158167,256.97145504756514,255.3762807158167,256.8100280761719,90070400
2018-01-04,257.50318840304806,258.4146959598161,256.8765179026754,257.8924560546875,80636400
2018-01-05,258.74706997953734,259.74402882585133,258.2153547313289,259.6111145019531,83524000
2018-01-08,259.50663856704784,260.2567481999308,259.193317770495,260.0858459472656,57319200
2018-01-09,260.54158673672504,261.3486637916517,260.2377411905376,260.6745300292969,57254000
2018-01-10,259.8579459409378,260.56059238094997,259.1363489969143,260.2757263183594,69574300
2018-01-11,260.87387846903704,262.1746826171875,260.69347201295614,262.1746826171875,62361500
2018-01-12,262.4595762357857,264.0641970788212,262.1367222452643,263.8838195800781,90816100
2018-01-16,265.24161580822687,265.9442333172997,262.23170184604686,262.9818115234375,106555100
2018-01-17,263.9882436353545,265.9062141932915,262.98178068179004,265.4884338378906,113258800
2018-01-18,265.3650613801026,265.82080075874933,264.5104920925231,265.042236328125,100728000
2018-01-19,265.66883953003963,266.248046875,265.0421979750788,266.248046875,140920100
2018-01-22,266.0201542009049,268.4128723144531,265.9631578154451,268.4128723144531,91322400
2018-01-23,268.46042595397154,269.2959868715679,268.10911715368934,268.982666015625,97084700
2018-01-24,269.6756854885215,270.3213644122273,267.6057923755654,268.87811279296875,134816100
2018-01-25,269.8086772432631,269.9131078522115,268.13755568963603,268.9920959472656,84587300
2018-01-26,269.89410297132696,272.1539069569525,269.618741155722,272.1064147949219,107743100
2018-01-29,271.4892681738598,271.9640159707474,270.1314964290745,270.3023986816406,90118300
2018-01-30,268.32744949760973,270.3593549165662,267.01714099618783,267.5298767089844,131796400
2018-01-31,268.4509088759184,268.99209936095775,266.5044254560695,267.6628112792969,108364800
2018-02-01,266.8746942585853,268.7641809399721,266.5043771228332,267.3589172363281,90102500
2018-02-02,265.9347145000676,266.07716202089915,261.5005862814412,261.53857421875,173174800
2018-02-05,259.6395417443353,261.91832502338167,250.01164399676495,250.60032653808594,294681800
2018-02-06,246.81192775352437,256.07901555271803,245.63456229508316,255.5377960205078,355026800
2018-02-07,254.93955782292372,258.6045967753643,254.0660091582766,254.1514892578125,167376100
2018-02-08,254.47432994566933,254.6262527217617,244.58057285291585,244.61856079101562,246449500
2018-02-09,247.62843233275711,250.29651255845798,240.1464171152398,248.2930908203125,283565300
2018-02-12,250.50541555579545,253.52483363589818,248.44502629633283,251.9391632080078,143736000
2018-02-13,250.63838181604763,253.15453963309412,250.0117111750703,252.56585693359375,81223600
2018-02-14,250.96116720450308,256.36379921722227,250.95166297655902,255.97450256347656,120735700
2018-02-15,257.85452822244895,259.25028791986756,255.19592314453874,259.24078369140625,111200300
2018-02-16,258.56666124603913,261.41514818374174,258.51916907795953,259.3167419433594,160420100
2018-02-20,258.2912409570058,259.8484273725977,256.838514106509,257.69305419921875,86369700
2018-02-21,258.16785812560283,260.8454427785441,256.3068547888589,256.4112854003906,98883700
2018-02-22,257.4082497851093,259.25974872459466,256.021994393402,256.74359130859375,110511300
2018-02-23,258.06339628228477,260.8359069824219,257.5506605865538,260.8359069824219,92766400
2018-02-26,261.9942997393373,263.969266706918,261.35815394858247,263.86480712890625,86491400
2018-02-27,264.0642051836367,264.83332327136145,260.5035967136213,260.570068359375,99099200
2018-02-28,261.7569161996938,262.24116818398176,257.5886459632288,257.9304504394531,121907800
2018-03-01,257.70261336266293,259.3737349500235,252.56583850832547,254.17999267578125,176855100
2018-03-02,252.3759656825661,256.0980018742444,251.44547836688014,255.4903106689453,139083200
2018-03-05,254.20849458944116,259.10789588624914,254.09453076516346,258.4432373046875,97307400
2018-03-06,259.49716063517053,259.5826407464713,257.4842344074265,259.098388671875,79213200
2018-03-07,256.7626221803996,259.3832104272136,256.55373198179853,259.00341796875,87063500
2018-03-08,259.73456534243957,260.3897197646709,258.6616594250598,260.2568054199219,66901200
2018-03-09,261.77597304691034,264.7858581542969,261.4341395311909,264.7858581542969,113625300
2018-03-12,265.09913961741967,265.7732732694532,264.0356803797974,264.4534606933594,71924800
2018-03-13,265.70686768698516,266.2480871790478,262.0892914632967,262.74444580078125,91968900
2018-03-14,263.77939210692216,263.97877808602635,260.797990744328,261.3961486816406,105895100
2018-03-15,261.94682778073985,262.6399409630895,260.5700476910174,261.11126708984375,83433000
2018-03-16,261.68041758774024,262.52886715008026,261.3372441191707,261.3944396972656,100343700
2018-03-19,260.5841144736446,261.58506612218883,256.0750027238678,257.857666015625,109208400
2018-03-20,258.28663080362696,258.98254900104814,257.56211482233107,258.2961730957031,59757300
2018-03-21,258.2485274802549,260.507840004946,257.5716937706626,257.80047607421875,78709600
2018-03-22,255.3981615619905,256.3133198218194,251.06063666294762,251.35618591308594,148785900
2018-03-23,251.83283702789353,252.18555276136675,245.78889990903315,245.99862670898438,183534800
2018-03-26,249.8881169684729,253.0339900857933,247.2951441285368,252.7289276123047,141956100
2018-03-27,253.73946001149451,254.31141580484385,246.7517661150258,248.42958068847656,129941400
2018-03-28,248.5725122558332,250.3742598660439,246.50384230622313,247.69546508789062,146452300
2018-03-29,248.9252638610665,252.871933047731,247.70504312027137,250.86045837402344,111601600
